entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 12420, 12420, 0, 18010, 18010, 0, 12546, 12546, 12546, 0, 12420, 12420, 0, 18051, 0, 2201, 2201, 2201, 2201, 2201, 2201, 0, 12420, 12420, 0, 17857, 17857, 0, 12546, 12546, 12546, 0, 12420, 12420, 0, 18051, 0, 5268, 5268, 5268, 5268, 5268, 5268, 0, 12420, 12420, 0, 18051, 0, 16312, 16312, 16312, 16312, 16312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12420, 12420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[12420, 18010, 12546], [12420, 18051, 2201], [12420, 17857, 12546], [12420, 18051, 5268], [12420, 18051, 16312]]",{12420: 8},Given the knowledge: christian<sep> part of<sep> christianity<triple> christian<sep> religion<sep> edmund husserl<triple> christian<sep> facet of<sep> christianity<triple> christian<sep> religion<sep> michael giacchino<triple> christian<sep> religion<sep> keanu reeves Text to check:contemporary worship music is the type of christian music that kuk harrell participates in.,[],['contemporary worship music'],0,3112
"[0, 0, 0, 0, 0, 14889, 14889, 14889, 14889, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 16646, 16646, 0, 14889, 14889, 14889, 14889, 0, 17924, 17924, 17924, 17924, 17924, 0, 16108, 16108, 0, 14889, 14889, 14889, 14889, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 17496, 17496, 17496, 17496, 17496, 17496, 17496, 17496, 17496, 17496, 0, 14889, 14889, 14889, 14889, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 15139, 15139, 15139, 15139, 0, 14889, 14889, 14889, 14889, 0, 17925, 17925, 0, 327, 327, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16646, 16646, 0, 0]","[[14889, 18003, 16646], [14889, 17924, 16108], [14889, 18003, 17496], [14889, 18003, 15139], [14889, 17925, 327]]",{14889: 18},Given the knowledge: mandarin chinese<sep> original language of film or tv show<sep> 2046<triple> mandarin chinese<sep> language of work or name<sep> ios<triple> mandarin chinese<sep> original language of film or tv show<sep> detective dee and the mystery of the phantom flame<triple> mandarin chinese<sep> original language of film or tv show<sep> mission: impossible iii<triple> mandarin chinese<sep> language used<sep> australia Text to check:mandarin chinese is the original language of 2046.,[],['mandarin chinese'],0,1040
"[0, 0, 0, 0, 0, 3694, 3694, 3694, 0, 17848, 17848, 0, 4933, 4933, 4933, 4933, 4933, 0, 3694, 3694, 3694, 0, 17769, 17769, 0, 4933, 4933, 4933, 4933, 4933, 0, 3694, 3694, 3694, 0, 17769, 17769, 0, 9279, 9279, 9279, 9279, 0, 3694, 3694, 3694, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 3694, 3694, 3694, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 94, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3694, 3694, 3694, 0, 0]","[[3694, 17848, 4933], [3694, 17769, 4933], [3694, 17769, 9279], [3694, 17811, 10881], [3694, 17935, 94]]","{4933: 19, 3694: 5}",Given the knowledge: smith college<sep> educated at<sep> sylvia plath<triple> smith college<sep> archives at<sep> sylvia plath<triple> smith college<sep> archives at<sep> virginia woolf<triple> smith college<sep> country<sep> united states of america<triple> smith college<sep> located in the administrative territorial entity<sep> massachusetts Text to check:sylvia plath was educated at smith college.,[],['sylvia plath'],0,3573
"[0, 0, 0, 0, 0, 16199, 16199, 16199, 0, 18054, 0, 990, 990, 0, 16199, 16199, 16199, 0, 18066, 18066, 18066, 0, 15269, 15269, 15269, 15269, 15269, 0, 16199, 16199, 16199, 0, 18066, 18066, 18066, 0, 15269, 15269, 15269, 15269, 15269, 0, 16199, 16199, 16199, 0, 17811, 0, 595, 595, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[16199, 18054, 990], [16199, 18066, 15269], [16199, 18066, 15269], [16199, 17811, 595]]",{16199: 12},Given the knowledge: romania<sep> replaces<sep> moldavia<triple> romania<sep> shares border with<sep> austria-hungary<triple> romania<sep> shares border with<sep> austria-hungary<triple> romania<sep> country<sep> bucharest Text to check:romania is cleveland's twin administrative body.,['romania'],['county mayo'],1,2793
"[0, 0, 0, 0, 0, 9942, 9942, 0, 17848, 17848, 0, 7672, 7672, 0, 9942, 9942, 0, 17848, 17848, 0, 16462, 16462, 16462, 0, 9942, 9942, 0, 17813, 17813, 17813, 0, 5380, 5380, 5380, 5380, 5380, 5380, 0, 9942, 9942, 0, 17956, 17956, 17956, 17956, 0, 15491, 15491, 0, 9942, 9942, 0, 18114, 18114, 0, 5877, 5877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9942, 9942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[9942, 17848, 7672], [9942, 17848, 16462], [9942, 17813, 5380], [9942, 17956, 15491], [9942, 18114, 5877]]","{11463: 9, 9942: 9}","Given the knowledge: john mills<sep> educated at<sep> christ church<triple> john mills<sep> educated at<sep> harrow school<triple> john mills<sep> country of citizenship<sep> kingdom of great britain<triple> john mills<sep> member of political party<sep> conservative party<triple> john mills<sep> work location<sep> london Text to check:cuba gooding jr. is the us state where john mills, who served in the continental army, was buried.",['cuba gooding jr.'],['ohio'],1,3594
"[0, 0, 0, 0, 0, 3878, 3878, 3878, 0, 17901, 17901, 0, 9403, 9403, 9403, 9403, 9403, 9403, 9403, 0, 3878, 3878, 3878, 0, 17811, 0, 17727, 17727, 0, 3878, 3878, 3878, 0, 18020, 18020, 18020, 0, 16121, 16121, 16121, 0, 3878, 3878, 3878, 0, 18055, 0, 5784, 5784, 0, 3878, 3878, 3878, 0, 18020, 18020, 18020, 0, 5784, 5784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9403, 9403, 9403, 9403, 9403, 9403, 9403, 0]","[[3878, 17901, 9403], [3878, 17811, 17727], [3878, 18020, 16121], [3878, 18055, 5784], [3878, 18020, 5784]]","{9403: 18, 3878: 10}",Given the knowledge: chesterfield<sep> headquarters location<sep> chesterfield f.c.<triple> chesterfield<sep> country<sep> united kingdom<triple> chesterfield<sep> place of birth<sep> gordon brown<triple> chesterfield<sep> residence<sep> john hurt<triple> chesterfield<sep> place of birth<sep> john hurt Text to check:chesterfield f.c. is an association football club headquartered in chesterfield f.c..,[],['chesterfield f.c.'],0,2823
"[0, 0, 0, 0, 0, 12715, 12715, 12715, 12715, 0, 17812, 17812, 17812, 0, 10881, 10881, 10881, 10881, 10881, 0, 12715, 12715, 12715, 12715, 0, 18020, 18020, 18020, 0, 14432, 14432, 14432, 0, 12715, 12715, 12715, 12715, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 12715, 12715, 12715, 12715, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 12715, 12715, 12715, 12715, 0, 17786, 17786, 17786, 0, 3144, 3144, 3144, 3144, 3144, 3144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12715, 12715, 12715, 12715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[12715, 17812, 10881], [12715, 18020, 14432], [12715, 17949, 13548], [12715, 17813, 10881], [12715, 17786, 3144]]","{7493: 23, 12715: 11}",Given the knowledge: richard harris<sep> country for sport<sep> united states of america<triple> richard harris<sep> place of birth<sep> shreveport<triple> richard harris<sep> manner of death<sep> natural causes<triple> richard harris<sep> country of citizenship<sep> united states of america<triple> richard harris<sep> cause of death<sep> myocardial infarction Text to check:jared harris is the son of richard harris (the one that was nominated for grammy award for best male pop vocal performance).,[],['jared harris'],0,3031
"[0, 0, 0, 0, 0, 7888, 7888, 7888, 7888, 7888, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 7888, 7888, 7888, 7888, 7888, 0, 18020, 18020, 18020, 0, 10512, 10512, 10512, 0, 7888, 7888, 7888, 7888, 7888, 0, 17984, 0, 8437, 8437, 0, 7888, 7888, 7888, 7888, 7888, 0, 17984, 0, 11564, 0, 7888, 7888, 7888, 7888, 7888, 0, 17984, 0, 13947, 13947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[7888, 17813, 10881], [7888, 18020, 10512], [7888, 17984, 8437], [7888, 17984, 11564], [7888, 17984, 13947]]",{7888: 6},Given the knowledge: jim cummings<sep> country of citizenship<sep> united states of america<triple> jim cummings<sep> place of birth<sep> new orleans<triple> jim cummings<sep> occupation<sep> film director<triple> jim cummings<sep> occupation<sep> actor<triple> jim cummings<sep> occupation<sep> screenwriter Text to check:jim cummings is a voice actor for shrek (with a release region in malaysia) and animaniacs (produced by warner bros. animation).,[],['jim cummings'],0,2515
"[0, 0, 0, 0, 0, 825, 825, 825, 825, 825, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 15112, 15112, 0, 825, 825, 825, 825, 825, 0, 17756, 0, 13065, 13065, 13065, 13065, 0, 825, 825, 825, 825, 825, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 825, 825, 825, 825, 825, 0, 17848, 17848, 0, 15440, 15440, 15440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13065, 13065, 13065, 13065, 0, 0, 0, 0]","[[825, 17935, 15112], [825, 17756, 13065], [825, 17811, 10881], [825, 17848, 15440]]",{825: 4},Given the knowledge: columbia business school<sep> located in the administrative territorial entity<sep> manhattan<triple> columbia business school<sep> affiliation<sep> columbia university<triple> columbia business school<sep> country<sep> united states of america<triple> columbia business school<sep> educated at<sep> david simon Text to check:simon property group's chief executive officer is educated at columbia university business school.,[],['simon property group'],0,991
"[0, 0, 0, 0, 0, 2145, 2145, 2145, 2145, 0, 17849, 0, 3161, 3161, 0, 2145, 2145, 2145, 2145, 0, 17773, 17773, 0, 16660, 16660, 16660, 16660, 0, 2145, 2145, 2145, 2145, 0, 17785, 17785, 0, 4679, 4679, 4679, 4679, 4679, 4679, 0, 2145, 2145, 2145, 2145, 0, 17773, 17773, 0, 16244, 16244, 16244, 16244, 0, 2145, 2145, 2145, 2145, 0, 17984, 0, 3424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2145, 2145, 2145, 2145, 0, 0, 0, 0]","[[2145, 17849, 3161], [2145, 17773, 16660], [2145, 17785, 4679], [2145, 17773, 16244], [2145, 17984, 3424]]",{2145: 22},"Given the knowledge: glenda jackson<sep> employer<sep> bbc<triple> glenda jackson<sep> award received<sep> 46th academy awards<triple> glenda jackson<sep> cast member<sep> sunday, bloody sunday<triple> glenda jackson<sep> award received<sep> 43rd academy awards<triple> glenda jackson<sep> occupation<sep> politician Text to check:birkenhead is the town where glenda jackson was born.",[],['birkenhead'],0,219
"[0, 0, 0, 0, 0, 919, 919, 919, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 12325, 12325, 12325, 0, 919, 919, 919, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 12282, 12282, 12282, 12282, 0, 919, 919, 919, 0, 17936, 17936, 17936, 17936, 0, 8012, 8012, 8012, 0, 919, 919, 919, 0, 17871, 17871, 0, 17304, 17304, 0, 919, 919, 919, 0, 18055, 0, 16202, 16202, 16202, 16202, 16202, 16202, 0, 0, 0, 0, 0, 0, 0, 17304, 17304, 0, 0, 0, 12325, 12325, 12325, 0, 0, 0]","[[919, 17935, 12325], [919, 17935, 12282], [919, 17936, 8012], [919, 17871, 17304], [919, 18055, 16202]]",{919: 14},Given the knowledge: colorado springs<sep> located in the administrative territorial entity<sep> colorado college<triple> colorado springs<sep> located in the administrative territorial entity<sep> el paso county<triple> colorado springs<sep> located in time zone<sep> mountain time zone<triple> colorado springs<sep> filming location<sep> independence day<triple> colorado springs<sep> residence<sep> nikola tesla Text to check:the visual artwork independence day was filmed in colorado college springs.,[],['independence day'],0,2896
"[0, 0, 0, 0, 0, 3016, 3016, 3016, 3016, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1, 1, 0, 3016, 3016, 3016, 3016, 0, 17802, 17802, 17802, 17802, 0, 1, 1, 0, 3016, 3016, 3016, 3016, 0, 18012, 18012, 0, 4378, 4378, 4378, 4378, 0, 3016, 3016, 3016, 3016, 0, 18066, 18066, 18066, 0, 13618, 13618, 13618, 0, 3016, 3016, 3016, 3016, 0, 17895, 17895, 0, 14777, 14777, 14777, 14777, 14777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3016, 3016, 3016, 3016, 0, 0]","[[3016, 17935, 1], [3016, 17802, 1], [3016, 18012, 4378], [3016, 18066, 13618], [3016, 17895, 14777]]","{1755: 4, 3016: 17}",Given the knowledge: prince edward island<sep> located in the administrative territorial entity<sep> canada<triple> prince edward island<sep> contains administrative territorial entity<sep> canada<triple> prince edward island<sep> partially contains<sep> appalachian mountains<triple> prince edward island<sep> shares border with<sep> new brunswick<triple> prince edward island<sep> has part<sep> atlantic canada Text to check:acadians are the ethnic group that is geographically distributed in prince edward island.,[],['acadians'],0,593
"[0, 0, 0, 0, 0, 7273, 7273, 7273, 0, 17798, 0, 9385, 9385, 9385, 9385, 0, 7273, 7273, 7273, 0, 17870, 17870, 17870, 0, 771, 771, 771, 0, 7273, 7273, 7273, 0, 17870, 17870, 17870, 0, 16642, 16642, 16642, 0, 7273, 7273, 7273, 0, 17870, 17870, 17870, 0, 14318, 14318, 14318, 0, 7273, 7273, 7273, 0, 17868, 17868, 0, 5158, 5158, 5158, 5158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7273, 7273, 7273, 0, 0, 0]","[[7273, 17798, 9385], [7273, 17870, 771], [7273, 17870, 16642], [7273, 17870, 14318], [7273, 17868, 5158]]",{7273: 42},Given the knowledge: shanghai<sep> composer<sep> klaus badelt<triple> shanghai<sep> film release region<sep> south africa<triple> shanghai<sep> film release region<sep> south korea<triple> shanghai<sep> film release region<sep> indonesia<triple> shanghai<sep> film editor<sep> peter boyle Text to check:shanghai knights comes after shanghai noon.,[],['shanghai knights'],0,3582
"[0, 0, 0, 0, 0, 10101, 10101, 10101, 10101, 0, 18020, 18020, 18020, 0, 1311, 1311, 0, 10101, 10101, 10101, 10101, 0, 17955, 17955, 0, 12073, 12073, 12073, 12073, 0, 10101, 10101, 10101, 10101, 0, 17813, 17813, 17813, 0, 3272, 3272, 0, 10101, 10101, 10101, 10101, 0, 17895, 17895, 0, 12073, 12073, 12073, 12073, 0, 10101, 10101, 10101, 10101, 0, 17984, 0, 11300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[10101, 18020, 1311], [10101, 17955, 12073], [10101, 17813, 3272], [10101, 17895, 12073], [10101, 17984, 11300]]",{10101: 7},"Given the knowledge: roger taylor<sep> place of birth<sep> birmingham<triple> roger taylor<sep> member of<sep> duran duran<triple> roger taylor<sep> country of citizenship<sep> england<triple> roger taylor<sep> has part<sep> duran duran<triple> roger taylor<sep> occupation<sep> drummer Text to check:roger taylor has a residence in wimbledon, which is the headquarters of the wimbledon f.c.",[],[],0,3210
"[0, 0, 0, 0, 0, 14382, 14382, 14382, 0, 17785, 17785, 0, 4793, 4793, 4793, 4793, 4793, 0, 14382, 14382, 14382, 0, 17785, 17785, 0, 4079, 4079, 0, 14382, 14382, 14382, 0, 17785, 17785, 0, 393, 393, 393, 393, 393, 0, 14382, 14382, 14382, 0, 17785, 17785, 0, 11756, 11756, 11756, 11756, 11756, 11756, 11756, 0, 14382, 14382, 14382, 0, 17814, 17814, 17814, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[14382, 17785, 4793], [14382, 17785, 4079], [14382, 17785, 393], [14382, 17785, 11756], [14382, 17814, 10881]]",{14382: 7},"Given the knowledge: pittsburgh<sep> cast member<sep> jeff goldblum<triple> pittsburgh<sep> cast member<sep> moby<triple> pittsburgh<sep> cast member<sep> illeana douglas<triple> pittsburgh<sep> cast member<sep> ed begley, jr.<triple> pittsburgh<sep> country of origin<sep> united states of america Text to check:pittsburgh is the higher education institution where chris paul studied at.",['pittsburgh'],['wake forest university'],1,2379
"[0, 0, 0, 0, 0, 15915, 15915, 15915, 0, 17979, 17979, 0, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 0, 15915, 15915, 15915, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 4590, 0, 15915, 15915, 15915, 0, 17870, 17870, 17870, 0, 10881, 10881, 10881, 10881, 10881, 0, 15915, 15915, 15915, 0, 17870, 17870, 17870, 0, 17727, 17727, 0, 15915, 15915, 15915, 0, 17773, 17773, 0, 2794, 2794, 2794, 2794, 2794, 2794, 2794, 2794, 2794, 2794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 12917, 0, 0]","[[15915, 17979, 12917], [15915, 18003, 4590], [15915, 17870, 10881], [15915, 17870, 17727], [15915, 17773, 2794]]",{15915: 27},Given the knowledge: bernie<sep> nominated for<sep> broadcast film critics association award for best comedy film<triple> bernie<sep> original language of film or tv show<sep> english<triple> bernie<sep> film release region<sep> united states of america<triple> bernie<sep> film release region<sep> united kingdom<triple> bernie<sep> award received<sep> national society of film critics award for best supporting actor Text to check:bernie and vicky cristina barcelona were both nominees of the broadcast film critics association award for best comedy film.,[],['broadcast film critics association award for best comedy film'],0,410
"[0, 0, 0, 0, 0, 15132, 15132, 15132, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 16361, 16361, 16361, 0, 15132, 15132, 15132, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1440, 1440, 0, 15132, 15132, 15132, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 15132, 15132, 15132, 0, 17783, 17783, 0, 1440, 1440, 0, 15132, 15132, 15132, 0, 17802, 17802, 17802, 17802, 0, 16361, 16361, 16361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15132, 15132, 15132, 0, 0, 0]","[[15132, 17935, 16361], [15132, 17935, 1440], [15132, 17811, 10881], [15132, 17783, 1440], [15132, 17802, 16361]]","{7468: 4, 15132: 6}",Given the knowledge: chatham county<sep> located in the administrative territorial entity<sep> georgia<triple> chatham county<sep> located in the administrative territorial entity<sep> savannah<triple> chatham county<sep> country<sep> united states of america<triple> chatham county<sep> capital of<sep> savannah<triple> chatham county<sep> contains administrative territorial entity<sep> georgia Text to check:georgia state university is the name of the university that is located in the state of the united states where the administrative division chatham county is.,[],['georgia state university'],0,1405
"[0, 0, 0, 0, 0, 3279, 3279, 3279, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 3279, 3279, 3279, 0, 18020, 18020, 18020, 0, 741, 741, 0, 3279, 3279, 3279, 0, 18022, 18022, 18022, 0, 10416, 10416, 10416, 0, 3279, 3279, 3279, 0, 17786, 17786, 17786, 0, 6522, 6522, 6522, 0, 3279, 3279, 3279, 0, 17914, 17914, 0, 17502, 17502, 17502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[3279, 17813, 10881], [3279, 18020, 741], [3279, 18022, 10416], [3279, 17786, 6522], [3279, 17914, 17502]]",{3279: 17},Given the knowledge: jack benny<sep> country of citizenship<sep> united states of america<triple> jack benny<sep> place of birth<sep> chicago<triple> jack benny<sep> place of death<sep> los angeles<triple> jack benny<sep> cause of death<sep> pancreatic cancer<triple> jack benny<sep> influenced by<sep> mel brooks Text to check:jack benny was a student of the university of aberdeen.,['jack benny'],['iain glen'],1,1842
"[0, 0, 0, 0, 0, 12676, 12676, 12676, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 12676, 12676, 12676, 0, 17782, 0, 5959, 5959, 0, 12676, 12676, 12676, 0, 18022, 18022, 18022, 0, 11092, 11092, 11092, 0, 12676, 12676, 12676, 0, 18020, 18020, 18020, 0, 16035, 16035, 16035, 16035, 0, 12676, 12676, 12676, 0, 17783, 17783, 0, 5959, 5959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12676, 12676, 12676, 0, 0]","[[12676, 17811, 10881], [12676, 17782, 5959], [12676, 18022, 11092], [12676, 18020, 16035], [12676, 17783, 5959]]","{3313: 6, 12676: 9}",Given the knowledge: topeka<sep> country<sep> united states of america<triple> topeka<sep> capital<sep> kansas<triple> topeka<sep> place of death<sep> john davis<triple> topeka<sep> place of birth<sep> larry miller<triple> topeka<sep> capital of<sep> kansas Text to check:john davis died in topeka.,[],['john davis'],0,2872
"[0, 0, 0, 0, 0, 14846, 14846, 14846, 0, 17848, 17848, 0, 4693, 4693, 4693, 4693, 0, 14846, 14846, 14846, 0, 17848, 17848, 0, 9159, 9159, 9159, 9159, 9159, 0, 14846, 14846, 14846, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 14846, 14846, 14846, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 6107, 6107, 0, 14846, 14846, 14846, 0, 18051, 0, 661, 661, 661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6107, 6107, 0, 0, 0]","[[14846, 17848, 4693], [14846, 17848, 9159], [14846, 17811, 10881], [14846, 17935, 6107], [14846, 18051, 661]]",{14846: 5},Given the knowledge: marquette university<sep> educated at<sep> don ameche<triple> marquette university<sep> educated at<sep> dwyane wade<triple> marquette university<sep> country<sep> united states of america<triple> marquette university<sep> located in the administrative territorial entity<sep> milwaukee<triple> marquette university<sep> religion<sep> catholic church Text to check:marquette university is the institution of higher learning located in milwaukee county.,[],['marquette university'],0,697
"[0, 0, 0, 0, 0, 2707, 2707, 2707, 2707, 2707, 2707, 2707, 0, 17785, 17785, 0, 1489, 1489, 1489, 1489, 1489, 0, 2707, 2707, 2707, 2707, 2707, 2707, 2707, 0, 18058, 18058, 0, 1489, 1489, 1489, 1489, 1489, 0, 2707, 2707, 2707, 2707, 2707, 2707, 2707, 0, 17831, 0, 1489, 1489, 1489, 1489, 1489, 0, 2707, 2707, 2707, 2707, 2707, 2707, 2707, 0, 17981, 17981, 0, 1489, 1489, 1489, 1489, 1489, 0, 2707, 2707, 2707, 2707, 2707, 2707, 2707, 0, 18020, 18020, 18020, 0, 17347, 17347, 17347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1489, 1489, 1489, 1489, 1489, 0, 0]","[[2707, 17785, 1489], [2707, 18058, 1489], [2707, 17831, 1489], [2707, 17981, 1489], [2707, 18020, 17347]]",{2707: 28},Given the knowledge: darren aronofsky<sep> cast member<sep> requiem for a dream<triple> darren aronofsky<sep> screenwriter<sep> requiem for a dream<triple> darren aronofsky<sep> director<sep> requiem for a dream<triple> darren aronofsky<sep> notable work<sep> requiem for a dream<triple> darren aronofsky<sep> place of birth<sep> brooklyn Text to check:darren aronofsky directed requiem for a dream.,[],['darren aronofsky'],0,2919
"[0, 0, 0, 0, 0, 4937, 4937, 4937, 4937, 4937, 0, 17773, 17773, 0, 8363, 8363, 8363, 8363, 0, 4937, 4937, 4937, 4937, 4937, 0, 17786, 17786, 17786, 0, 15968, 15968, 0, 4937, 4937, 4937, 4937, 4937, 0, 18020, 18020, 18020, 0, 741, 741, 0, 4937, 4937, 4937, 4937, 4937, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 4937, 4937, 4937, 4937, 4937, 0, 18022, 18022, 18022, 0, 10416, 10416, 10416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15968, 15968, 0, 0]","[[4937, 17773, 8363], [4937, 17786, 15968], [4937, 18020, 741], [4937, 17813, 10881], [4937, 18022, 10416]]",{4937: 29},Given the knowledge: warren zevon<sep> award received<sep> 2004 grammy awards<triple> warren zevon<sep> cause of death<sep> lung cancer<triple> warren zevon<sep> place of birth<sep> chicago<triple> warren zevon<sep> country of citizenship<sep> united states of america<triple> warren zevon<sep> place of death<sep> los angeles Text to check:warren zevon passed away due to lung cancer.,[],['lung cancer'],0,3400
"[0, 0, 0, 0, 0, 11200, 11200, 11200, 11200, 0, 17813, 17813, 17813, 0, 1, 1, 0, 11200, 11200, 11200, 11200, 0, 17848, 17848, 0, 5513, 5513, 5513, 5513, 0, 11200, 11200, 11200, 11200, 0, 17848, 17848, 0, 11960, 11960, 11960, 0, 11200, 11200, 11200, 11200, 0, 17984, 0, 7040, 7040, 0, 11200, 11200, 11200, 11200, 0, 17984, 0, 9317, 9317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[11200, 17813, 1], [11200, 17848, 5513], [11200, 17848, 11960], [11200, 17984, 7040], [11200, 17984, 9317]]",{11200: 9},Given the knowledge: graham yost<sep> country of citizenship<sep> canada<triple> graham yost<sep> educated at<sep> university of toronto<triple> graham yost<sep> educated at<sep> trinity college<triple> graham yost<sep> occupation<sep> television producer<triple> graham yost<sep> occupation<sep> television director Text to check:graham yost was the screenwriter of the film who received the mtv movie award for most desirable female.,[],['graham yost'],0,1096
"[0, 0, 0, 0, 0, 11773, 11773, 11773, 0, 17798, 0, 7319, 7319, 7319, 7319, 0, 11773, 11773, 11773, 0, 18020, 18020, 18020, 0, 11148, 11148, 0, 11773, 11773, 11773, 0, 17798, 0, 5858, 5858, 5858, 5858, 5858, 5858, 5858, 5858, 0, 11773, 11773, 11773, 0, 18021, 18021, 18021, 0, 242, 242, 242, 242, 0, 11773, 11773, 11773, 0, 17979, 17979, 0, 5406, 5406, 5406, 5406, 5406, 5406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[11773, 17798, 7319], [11773, 18020, 11148], [11773, 17798, 5858], [11773, 18021, 242], [11773, 17979, 5406]]",{11773: 29},Given the knowledge: max steiner<sep> composer<sep> gone with the wind<triple> max steiner<sep> place of birth<sep> vienna<triple> max steiner<sep> composer<sep> the treasure of the sierra madre<triple> max steiner<sep> place of burial<sep> forest lawn memorial park<triple> max steiner<sep> nominated for<sep> academy award for best original score Text to check:max steiner is the composer of the visual artwork designed by carroll clark.,[],['max steiner'],0,2252
