entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 4590, 0, 17925, 17925, 0, 6696, 6696, 6696, 6696, 6696, 6696, 0, 4590, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 15523, 0, 4590, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 5456, 0, 4590, 0, 17991, 17991, 0, 10201, 10201, 10201, 10201, 0, 4590, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 0, 0, 0, 0, 0, 0, 0, 0, 4590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[4590, 17925, 6696], [4590, 18003, 15523], [4590, 18003, 5456], [4590, 17991, 10201], [4590, 18003, 2151]]","{2119: 8, 4590: 6162}","Given the knowledge: english<sep> language used<sep> university of new mexico<triple> english<sep> original language of film or tv show<sep> legend of the guardians: the owls of ga'hoole<triple> english<sep> original language of film or tv show<sep> greystoke: the legend of tarzan, lord of the apes<triple> english<sep> official language<sep> council of europe<triple> english<sep> original language of film or tv show<sep> who's afraid of virginia woolf? Text to check:Cornwall is the English ceremonial county that serves as the narrative location of Rebecca and also borders Devon (the birthplace of Ian Bryce).",[],['Cornwall'],0,1645
"[0, 0, 0, 0, 0, 12609, 12609, 12609, 12609, 12609, 0, 18036, 18036, 0, 278, 278, 278, 0, 12609, 12609, 12609, 12609, 12609, 0, 18034, 0, 278, 278, 278, 0, 12609, 12609, 12609, 12609, 12609, 0, 18020, 18020, 18020, 0, 13415, 13415, 0, 12609, 12609, 12609, 12609, 12609, 0, 18058, 18058, 0, 12269, 12269, 12269, 12269, 12269, 12269, 12269, 12269, 12269, 12269, 0, 12609, 12609, 12609, 12609, 12609, 0, 17984, 0, 8437, 8437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278, 278, 278, 0, 0]","[[12609, 18036, 278], [12609, 18034, 278], [12609, 18020, 13415], [12609, 18058, 12269], [12609, 17984, 8437]]",{12609: 27},Given the knowledge: lawrence kasdan<sep> production company<sep> the bodyguard<triple> lawrence kasdan<sep> producer<sep> the bodyguard<triple> lawrence kasdan<sep> place of birth<sep> miami<triple> lawrence kasdan<sep> screenwriter<sep> star wars episode vi: return of the jedi<triple> lawrence kasdan<sep> occupation<sep> film director Text to check:Lawrence Kasdan is the production company of The Bodyguard.,[],['The Bodyguard'],0,1895
"[0, 0, 0, 0, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 17984, 0, 14476, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 17984, 0, 2903, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 18113, 0, 12904, 12904, 12904, 12904, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 17984, 0, 16802, 0, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 11704, 0, 17848, 17848, 0, 15882, 15882, 15882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16802, 0, 0]","[[11704, 17984, 14476], [11704, 17984, 2903], [11704, 18113, 12904], [11704, 17984, 16802], [11704, 17848, 15882]]",{11704: 21},Given the knowledge: martin luther king jr.<sep> occupation<sep> preacher<triple> martin luther king jr.<sep> occupation<sep> writer<triple> martin luther king jr.<sep> winner<sep> nobel peace prize<triple> martin luther king jr.<sep> occupation<sep> pastor<triple> martin luther king jr.<sep> educated at<sep> boston university Text to check:Martin Luther King Jr. is a Lutheran pastor.,['Martin Luther King Jr.'],['Andrew Jackson'],1,237
"[0, 0, 0, 0, 0, 7996, 7996, 7996, 7996, 7996, 0, 18034, 0, 5037, 5037, 5037, 0, 7996, 7996, 7996, 7996, 7996, 0, 18058, 18058, 0, 5037, 5037, 5037, 0, 7996, 7996, 7996, 7996, 7996, 0, 18020, 18020, 18020, 0, 16569, 16569, 16569, 16569, 0, 7996, 7996, 7996, 7996, 7996, 0, 17773, 17773, 0, 9413, 9413, 9413, 9413, 9413, 0, 7996, 7996, 7996, 7996, 7996, 0, 18058, 18058, 0, 13425, 13425, 13425, 13425, 13425, 13425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5037, 5037, 5037, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[7996, 18034, 5037], [7996, 18058, 5037], [7996, 18020, 16569], [7996, 17773, 9413], [7996, 18058, 13425]]",{7996: 37},Given the knowledge: akiva goldsman<sep> producer<sep> lost in space<triple> akiva goldsman<sep> screenwriter<sep> lost in space<triple> akiva goldsman<sep> place of birth<sep> new york city<triple> akiva goldsman<sep> award received<sep> 59th golden globe awards<triple> akiva goldsman<sep> screenwriter<sep> memoirs of a geisha Text to check:Akiva Goldsman is the producer of the visual artwork that is a derivative work of Lost in Space distributed by 20th Century Fox Television.,[],['Akiva Goldsman'],0,3542
"[0, 0, 0, 0, 0, 5378, 5378, 5378, 5378, 0, 18020, 18020, 18020, 0, 16569, 16569, 16569, 16569, 0, 5378, 5378, 5378, 5378, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 5378, 5378, 5378, 5378, 0, 17773, 17773, 0, 17031, 17031, 17031, 17031, 17031, 0, 5378, 5378, 5378, 5378, 0, 18022, 18022, 18022, 0, 2445, 2445, 2445, 2445, 0, 5378, 5378, 5378, 5378, 0, 17773, 17773, 0, 565, 565, 565, 565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5378, 5378, 5378, 0, 0]","[[5378, 18020, 16569], [5378, 17949, 13548], [5378, 17773, 17031], [5378, 18022, 2445], [5378, 17773, 565]]",{5378: 18},Given the knowledge: robert chartoff<sep> place of birth<sep> new york city<triple> robert chartoff<sep> manner of death<sep> natural causes<triple> robert chartoff<sep> award received<sep> academy award for best picture<triple> robert chartoff<sep> place of death<sep> santa monica<triple> robert chartoff<sep> award received<sep> 49th academy awards Text to check:Randy Edelman was the composer of a visual artwork whose executive producer is Robert Chartoff.,['Randy Edelman'],['Bill Conti'],1,1579
"[0, 0, 0, 0, 0, 16569, 16569, 16569, 16569, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 17547, 17547, 17547, 17547, 17547, 17547, 0, 16569, 16569, 16569, 16569, 0, 17783, 17783, 0, 10881, 10881, 10881, 10881, 10881, 0, 16569, 16569, 16569, 16569, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 14431, 14431, 14431, 14431, 14431, 14431, 14431, 0, 16569, 16569, 16569, 16569, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 16569, 16569, 16569, 16569, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 8678, 8678, 8678, 8678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16569, 16569, 16569, 0, 0, 0, 0, 0, 0, 0, 10881, 10881, 10881, 10881, 10881, 0, 0]","[[16569, 17935, 17547], [16569, 17783, 10881], [16569, 17935, 14431], [16569, 17811, 10881], [16569, 17935, 8678]]",{16569: 1399},"Given the knowledge: new york city<sep> located in the administrative territorial entity<sep> city university of new york<triple> new york city<sep> capital of<sep> united states of america<triple> new york city<sep> located in the administrative territorial entity<sep> art students league of new york<triple> new york city<sep> country<sep> united states of america<triple> new york city<sep> located in the administrative territorial entity<sep> san francisco giants Text to check:Igor Stravinsky resides in New York City, which is a city in the united states of america.",['New York City'],['West Hollywood'],1,3492
"[0, 0, 0, 0, 0, 5121, 5121, 5121, 5121, 0, 18020, 18020, 18020, 0, 17548, 17548, 0, 5121, 5121, 5121, 5121, 0, 17848, 17848, 0, 7512, 7512, 7512, 7512, 7512, 0, 5121, 5121, 5121, 5121, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 5121, 5121, 5121, 5121, 0, 17984, 0, 11564, 0, 5121, 5121, 5121, 5121, 0, 18022, 18022, 18022, 0, 14483, 14483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17548, 17548, 0, 0]","[[5121, 18020, 17548], [5121, 17848, 7512], [5121, 17813, 17727], [5121, 17984, 11564], [5121, 18022, 14483]]",{5121: 8},Given the knowledge: roy kinnear<sep> place of birth<sep> wigan<triple> roy kinnear<sep> educated at<sep> royal academy of dramatic art<triple> roy kinnear<sep> country of citizenship<sep> united kingdom<triple> roy kinnear<sep> occupation<sep> actor<triple> roy kinnear<sep> place of death<sep> madrid Text to check:Roy Kinnear was born in Wigan.,[],['Roy Kinnear'],0,1174
"[0, 0, 0, 0, 0, 17306, 17306, 17306, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5538, 5538, 0, 17306, 17306, 17306, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5630, 5630, 0, 17306, 17306, 17306, 0, 17802, 17802, 17802, 17802, 0, 5538, 5538, 0, 17306, 17306, 17306, 0, 17783, 17783, 0, 5630, 5630, 0, 17306, 17306, 17306, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17306, 17306, 0, 0, 0, 0, 0, 0, 5538, 0, 0]","[[17306, 17935, 5538], [17306, 17935, 5630], [17306, 17802, 5538], [17306, 17783, 5630], [17306, 17811, 10881]]","{5630: 6, 17306: 16}",Given the knowledge: butler county<sep> located in the administrative territorial entity<sep> ohio<triple> butler county<sep> located in the administrative territorial entity<sep> hamilton<triple> butler county<sep> contains administrative territorial entity<sep> ohio<triple> butler county<sep> capital of<sep> hamilton<triple> butler county<sep> country<sep> united states of america Text to check:Hamilton is an administrative division of Butler County that is an administrative division of Ohio.,[],['Hamilton'],0,2425
"[0, 0, 0, 0, 0, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 0, 17758, 17758, 17758, 17758, 0, 2306, 2306, 2306, 0, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 0, 17848, 17848, 0, 17722, 17722, 17722, 17722, 17722, 0, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 4264, 0, 17848, 17848, 0, 15819, 15819, 15819, 15819, 0, 0, 0, 0, 0, 2306, 2306, 2306, 0, 0, 0, 0, 0, 0, 4264, 4264, 4264, 4264, 4264, 0, 0]","[[4264, 17758, 2306], [4264, 17848, 17722], [4264, 17848, 15819]]",{4264: 15},Given the knowledge: william somerset maugham<sep> after a work by<sep> the painted veil<triple> william somerset maugham<sep> educated at<sep> king's college london<triple> william somerset maugham<sep> educated at<sep> heidelberg university Text to check:The the painted veil is a written work authored by William Somerset Maugham.,[],['The Painted Veil'],0,451
"[0, 0, 0, 0, 0, 7334, 7334, 7334, 0, 17802, 17802, 17802, 17802, 0, 14318, 14318, 14318, 0, 7334, 7334, 7334, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 9762, 0, 7334, 7334, 7334, 0, 18104, 18104, 18104, 18104, 0, 1658, 1658, 1658, 1658, 0, 7334, 7334, 7334, 0, 18104, 18104, 18104, 18104, 0, 1658, 1658, 1658, 1658, 0, 7334, 7334, 7334, 0, 17783, 17783, 0, 14318, 14318, 14318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7334, 0, 0]","[[7334, 17802, 14318], [7334, 17935, 9762], [7334, 18104, 1658], [7334, 18104, 1658], [7334, 17783, 14318]]",{7334: 55},"Given the knowledge: jakarta<sep> contains administrative territorial entity<sep> indonesia<triple> jakarta<sep> located in the administrative territorial entity<sep> java<triple> jakarta<sep> twinned administrative body<sep> new south wales<triple> jakarta<sep> twinned administrative body<sep> new south wales<triple> jakarta<sep> capital of<sep> indonesia Text to check:Declarative sentence: Rabat is the twin administrative body to Casablanca, which is the twin administrative body to Jakarta.",['Rabat'],['Dubai'],1,675
"[0, 0, 0, 0, 0, 12884, 12884, 0, 17785, 17785, 0, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 6615, 0, 12884, 12884, 0, 17785, 17785, 0, 8418, 8418, 8418, 8418, 0, 12884, 12884, 0, 17956, 17956, 17956, 17956, 0, 9710, 9710, 0, 12884, 12884, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 12884, 12884, 0, 17785, 17785, 0, 17146, 17146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12884, 12884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[12884, 17785, 6615], [12884, 17785, 8418], [12884, 17956, 9710], [12884, 17813, 10881], [12884, 17785, 17146]]",{12884: 54},Given the knowledge: jack black<sep> cast member<sep> anchorman: the legend of ron burgundy<triple> jack black<sep> cast member<sep> enemy of the state<triple> jack black<sep> member of political party<sep> democratic party<triple> jack black<sep> country of citizenship<sep> united states of america<triple> jack black<sep> cast member<sep> the holiday Text to check:Catherine Tate is the cast member of Gulliver's Travels (the one whose producer is Jack Black) and also a cast member of Monte Carlo (the one that has Selena Gomez as a cast member).,[],['Catherine Tate'],0,1430
"[0, 0, 0, 0, 0, 10416, 10416, 10416, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 0, 10416, 10416, 10416, 0, 17871, 17871, 0, 8575, 8575, 8575, 8575, 8575, 8575, 8575, 8575, 8575, 8575, 8575, 0, 10416, 10416, 10416, 0, 18020, 18020, 18020, 0, 8937, 8937, 8937, 8937, 0, 10416, 10416, 10416, 0, 17871, 17871, 0, 3892, 3892, 3892, 3892, 3892, 3892, 3892, 0, 10416, 10416, 10416, 0, 18020, 18020, 18020, 0, 951, 951, 951, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10416, 10416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[10416, 17935, 7761], [10416, 17871, 8575], [10416, 18020, 8937], [10416, 17871, 3892], [10416, 18020, 951]]","{6827: 7, 6343: 41, 10416: 1245}","Given the knowledge: los angeles<sep> located in the administrative territorial entity<sep> university of california, los angeles<triple> los angeles<sep> filming location<sep> indiana jones and the kingdom of the crystal skull<triple> los angeles<sep> place of birth<sep> john williams<triple> los angeles<sep> filming location<sep> the adventures of ford fairlane<triple> los angeles<sep> place of birth<sep> gary ross Text to check:John Adams is the person educated at California State University, Los Angeles who is a member of the Chicago Bears.",[],['John Adams'],0,1486
"[0, 0, 0, 0, 0, 14842, 14842, 14842, 14842, 14842, 14842, 0, 18018, 0, 16714, 16714, 16714, 16714, 0, 14842, 14842, 14842, 14842, 14842, 14842, 0, 17785, 17785, 0, 515, 515, 515, 515, 0, 14842, 14842, 14842, 14842, 14842, 14842, 0, 17785, 17785, 0, 3040, 3040, 3040, 3040, 3040, 3040, 0, 14842, 14842, 14842, 14842, 14842, 14842, 0, 17979, 17979, 0, 3048, 3048, 3048, 3048, 3048, 3048, 3048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16714, 16714, 16714, 16714, 0, 0]","[[14842, 18018, 16714], [14842, 17785, 515], [14842, 17785, 3040], [14842, 17979, 3048]]",{14842: 29},Given the knowledge: antonio banderas<sep> performer<sep> puss in boots<triple> antonio banderas<sep> cast member<sep> interview with the vampire<triple> antonio banderas<sep> cast member<sep> the mask of zorro<triple> antonio banderas<sep> nominated for<sep> mtv movie award for best fight Text to check:Antonio Banderas performed in the Spanish-language Puss in Boots.,[],['Antonio Banderas'],0,382
"[0, 0, 0, 0, 0, 16928, 16928, 0, 18010, 18010, 0, 17043, 17043, 17043, 17043, 17043, 0, 16928, 16928, 0, 18066, 18066, 18066, 0, 17196, 17196, 0, 16928, 16928, 0, 18066, 18066, 18066, 0, 12166, 12166, 0, 16928, 16928, 0, 18066, 18066, 18066, 0, 12166, 12166, 0, 16928, 16928, 0, 17811, 0, 17043, 17043, 17043, 17043, 17043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17043, 17043, 17043, 0, 0]","[[16928, 18010, 17043], [16928, 18066, 17196], [16928, 18066, 12166], [16928, 18066, 12166], [16928, 17811, 17043]]",{16928: 8},Given the knowledge: west bank<sep> part of<sep> palestinian national authority<triple> west bank<sep> shares border with<sep> jordan<triple> west bank<sep> shares border with<sep> israel<triple> west bank<sep> shares border with<sep> israel<triple> west bank<sep> country<sep> palestinian national authority Text to check:West Bank is the administrative territorial entity that is in the country of the Palestinian National Authority.,[],['West Bank'],0,3474
"[0, 0, 0, 0, 0, 14803, 14803, 14803, 0, 18037, 18037, 0, 8133, 8133, 8133, 8133, 8133, 8133, 8133, 8133, 0, 14803, 14803, 14803, 0, 18020, 18020, 18020, 0, 5877, 5877, 0, 14803, 14803, 14803, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 14803, 14803, 14803, 0, 18022, 18022, 18022, 0, 5877, 5877, 0, 14803, 14803, 14803, 0, 17786, 17786, 17786, 0, 10732, 10732, 10732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8133, 8133, 8133, 8133, 8133, 8133, 8133, 8133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[14803, 18037, 8133], [14803, 18020, 5877], [14803, 17949, 13548], [14803, 18022, 5877], [14803, 17786, 10732]]",{14803: 14},Given the knowledge: john barry<sep> production designer<sep> star wars episode iv: a new hope<triple> john barry<sep> place of birth<sep> london<triple> john barry<sep> manner of death<sep> natural causes<triple> john barry<sep> place of death<sep> london<triple> john barry<sep> cause of death<sep> meningitis Text to check:John Barry is the production designer of Star Wars Episode IV: A New Hope (the one that was nominated for Academy Award for Best Original Score).,[],['John Barry'],0,292
"[0, 0, 0, 0, 0, 7072, 7072, 7072, 7072, 7072, 0, 17848, 17848, 0, 16606, 16606, 16606, 16606, 0, 7072, 7072, 7072, 7072, 7072, 0, 18034, 0, 1520, 1520, 0, 7072, 7072, 7072, 7072, 7072, 0, 18034, 0, 6260, 6260, 0, 7072, 7072, 7072, 7072, 7072, 0, 17984, 0, 13947, 13947, 0, 7072, 7072, 7072, 7072, 7072, 0, 18034, 0, 13407, 13407, 13407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[7072, 17848, 16606], [7072, 18034, 1520], [7072, 18034, 6260], [7072, 17984, 13947], [7072, 18034, 13407]]",{7072: 19},Given the knowledge: michael de luca<sep> educated at<sep> new york university<triple> michael de luca<sep> producer<sep> moneyball<triple> michael de luca<sep> producer<sep> magnolia<triple> michael de luca<sep> occupation<sep> screenwriter<triple> michael de luca<sep> producer<sep> the social network Text to check:Michael De Luca wrote the Judge Dredd script.,[],['Michael De Luca'],0,1275
"[0, 0, 0, 0, 0, 4976, 4976, 4976, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 4976, 4976, 4976, 0, 18035, 18035, 18035, 18035, 0, 4482, 4482, 4482, 4482, 0, 4976, 4976, 4976, 0, 17826, 0, 4482, 4482, 4482, 4482, 0, 4976, 4976, 4976, 0, 18035, 18035, 18035, 18035, 0, 3642, 3642, 3642, 3642, 0, 4976, 4976, 4976, 0, 17901, 17901, 0, 741, 741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[4976, 17811, 10881], [4976, 18035, 4482], [4976, 17826, 4482], [4976, 18035, 3642], [4976, 17901, 741]]",{4976: 8},Given the knowledge: boeing<sep> country<sep> united states of america<triple> boeing<sep> product or material produced<sep> boeing 747<triple> boeing<sep> developer<sep> boeing 747<triple> boeing<sep> product or material produced<sep> boeing 737<triple> boeing<sep> headquarters location<sep> chicago Text to check:Boeing 737 is an economic branch operated by both Southwest Airlines and American Airlines.,[],['Boeing 737'],0,1697
"[0, 0, 0, 0, 0, 1185, 1185, 1185, 0, 18018, 0, 9630, 9630, 9630, 9630, 0, 1185, 1185, 1185, 0, 17798, 0, 9630, 9630, 9630, 9630, 0, 1185, 1185, 1185, 0, 17944, 17944, 0, 9630, 9630, 9630, 9630, 0, 1185, 1185, 1185, 0, 17881, 0, 9415, 9415, 0, 1185, 1185, 1185, 0, 17924, 17924, 17924, 17924, 17924, 0, 4590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[1185, 18018, 9630], [1185, 17798, 9630], [1185, 17944, 9630], [1185, 17881, 9415], [1185, 17924, 4590]]","{13428: 90, 1185: 6}","Given the knowledge: california<sep> performer<sep> joni mitchell<triple> california<sep> composer<sep> joni mitchell<triple> california<sep> lyrics by<sep> joni mitchell<triple> california<sep> genre<sep> folk rock<triple> california<sep> language of work or name<sep> english Text to check:San Diego is a county in California that contains San Diego, which is also its capital.",['San Diego'],['San Diego County'],1,454
"[0, 0, 0, 0, 0, 3981, 3981, 3981, 3981, 0, 17848, 17848, 0, 7267, 7267, 7267, 0, 3981, 3981, 3981, 3981, 0, 17958, 17958, 0, 625, 625, 625, 0, 3981, 3981, 3981, 3981, 0, 17984, 0, 4156, 4156, 4156, 0, 3981, 3981, 3981, 3981, 0, 18022, 18022, 18022, 0, 11249, 11249, 11249, 0, 3981, 3981, 3981, 3981, 0, 18055, 0, 15112, 15112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3981, 3981, 0, 0, 0]","[[3981, 17848, 7267], [3981, 17958, 625], [3981, 17984, 4156], [3981, 18022, 11249], [3981, 18055, 15112]]",{3981: 25},Given the knowledge: jack kirby<sep> educated at<sep> pratt institute<triple> jack kirby<sep> military branch<sep> united states army<triple> jack kirby<sep> occupation<sep> storyboard artist<triple> jack kirby<sep> place of death<sep> thousand oaks<triple> jack kirby<sep> residence<sep> manhattan Text to check:Thousand Oaks is the US city where Jack Kirby died.,[],['Thousand Oaks'],0,3307
"[0, 0, 0, 0, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5513, 5513, 5513, 5513, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 192, 192, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 16061, 16061, 16061, 16061, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 2996, 2996, 2996, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11960, 11960, 11960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 0, 0]","[[1282, 17935, 5513], [1282, 17935, 192], [1282, 17935, 16061], [1282, 17935, 2996], [1282, 17935, 11960]]",{1282: 197},Given the knowledge: toronto<sep> located in the administrative territorial entity<sep> university of toronto<triple> toronto<sep> located in the administrative territorial entity<sep> ontario<triple> toronto<sep> located in the administrative territorial entity<sep> upper canada college<triple> toronto<sep> located in the administrative territorial entity<sep> york university<triple> toronto<sep> located in the administrative territorial entity<sep> trinity college Text to check:The Progressive Conservative Party of Ontario has a political ideology of conservatism and its headquarters are located in Toronto.,[],['Progressive Conservative Party of Ontario'],0,43
"[0, 0, 0, 0, 0, 667, 667, 667, 667, 667, 667, 667, 0, 18047, 18047, 0, 9691, 9691, 9691, 0, 667, 667, 667, 667, 667, 667, 667, 0, 17860, 17860, 0, 11104, 11104, 0, 667, 667, 667, 667, 667, 667, 667, 0, 17860, 17860, 0, 5176, 5176, 0, 667, 667, 667, 667, 667, 667, 667, 0, 17984, 0, 426, 0, 667, 667, 667, 667, 667, 667, 667, 0, 17984, 0, 9646, 9646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9691, 9691, 9691, 0, 0]","[[667, 18047, 9691], [667, 17860, 11104], [667, 17860, 5176], [667, 17984, 426], [667, 17984, 9646]]",{667: 27},Given the knowledge: arjen anthony lucassen<sep> record label<sep> napalm records<triple> arjen anthony lucassen<sep> famous people<sep> bass guitar<triple> arjen anthony lucassen<sep> famous people<sep> folk metal<triple> arjen anthony lucassen<sep> occupation<sep> composer<triple> arjen anthony lucassen<sep> occupation<sep> pianist Text to check:Arjen Anthony Lucassen is involved with the record label Napalm Records.,[],['Arjen Anthony Lucassen'],0,255
"[0, 0, 0, 0, 0, 2387, 2387, 2387, 2387, 0, 17914, 17914, 0, 6374, 6374, 6374, 6374, 0, 2387, 2387, 2387, 2387, 0, 18020, 18020, 18020, 0, 17347, 17347, 17347, 0, 2387, 2387, 2387, 2387, 0, 17773, 17773, 0, 4925, 4925, 4925, 4925, 0, 2387, 2387, 2387, 2387, 0, 18022, 18022, 18022, 0, 2044, 2044, 2044, 0, 2387, 2387, 2387, 2387, 0, 18029, 18029, 0, 13290, 0, 0, 0, 0, 0, 0, 0, 0, 6374, 6374, 6374, 0, 0, 0, 0, 0]","[[2387, 17914, 6374], [2387, 18020, 17347], [2387, 17773, 4925], [2387, 18022, 2044], [2387, 18029, 13290]]",{2387: 33},Given the knowledge: milton friedman<sep> influenced by<sep> friedrich hayek<triple> milton friedman<sep> place of birth<sep> brooklyn<triple> milton friedman<sep> award received<sep> presidential medal of freedom<triple> milton friedman<sep> place of death<sep> san francisco<triple> milton friedman<sep> position held<sep> president Text to check:Milton Friedman had Friedrich Hayek as an influence.,[],['Milton Friedman'],0,1338
"[0, 0, 0, 0, 0, 15090, 15090, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1426, 1426, 1426, 0, 15090, 15090, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 8308, 8308, 8308, 0, 15090, 15090, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 551, 551, 551, 0, 15090, 15090, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 12383, 12383, 12383, 12383, 0, 15090, 15090, 0, 17802, 17802, 17802, 17802, 0, 1426, 1426, 1426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[15090, 17935, 1426], [15090, 17935, 8308], [15090, 17935, 551], [15090, 17935, 12383], [15090, 17802, 1426]]",{15090: 66},Given the knowledge: dallas<sep> located in the administrative territorial entity<sep> dallas county<triple> dallas<sep> located in the administrative territorial entity<sep> collin county<triple> dallas<sep> located in the administrative territorial entity<sep> denton county<triple> dallas<sep> located in the administrative territorial entity<sep> united methodist church<triple> dallas<sep> contains administrative territorial entity<sep> dallas county Text to check:Dallas is known by a TV series that uses the same narrative location as the English-language Gone with the Wind.,['Dallas'],['Atlanta'],1,3124
